"Date","Price","Open","High","Low","Vol.","Change %"
"2017-1-25","0.091","0.090","0.091","0.088","3.81M","0.00%"
"2017-1-24","0.091","0.090","0.091","0.090","407.80K","-2.15%"
"2017-1-23","0.093","0.090","0.093","0.090","1.91M","3.33%"
"2017-1-20","0.090","0.091","0.091","0.090","528.00K","-3.23%"
"2017-1-19","0.093","0.093","0.094","0.090","696.00K","0.00%"
"2017-1-18","0.093","0.091","0.093","0.089","1.45M","-1.06%"
"2017-1-17","0.094","0.091","0.095","0.091","3.64M","3.30%"
"2017-1-16","0.091","0.092","0.092","0.091","488.00K","-3.19%"
"2017-1-13","0.094","0.092","0.094","0.092","2.14M","0.00%"
"2017-1-12","0.094","0.092","0.095","0.092","160.00K","-1.05%"
"2017-1-10","0.095","0.091","0.095","0.091","872.00K","4.40%"
"2017-1-9","0.091","0.093","0.093","0.091","857.00K","-2.15%"
"2017-1-6","0.093","0.095","0.095","0.093","696.10K","1.09%"
"2017-1-5","0.092","0.092","0.093","0.092","1.08M","-2.13%"
"2017-1-4","0.094","0.095","0.095","0.092","2.05M","0.00%"
"2017-1-3","0.094","0.092","0.094","0.092","536.00K","1.08%"
"2016-12-30","0.093","0.094","0.094","0.093","104.30K","-5.10%"
"2016-12-29","0.098","0.094","0.098","0.094","6.34M","3.16%"
"2016-12-23","0.095","0.098","0.099","0.092","725.16K","1.06%"
"2016-12-22","0.094","0.098","0.098","0.094","264.00K","-2.08%"
"2016-12-21","0.096","0.094","0.096","0.093","720.00K","1.05%"
"2016-12-20","0.095","0.100","0.100","0.094","1.93M","-3.06%"
"2016-12-19","0.098","0.097","0.102","0.097","2.73M","3.16%"
"2016-12-16","0.095","0.091","0.099","0.090","790.00K","2.15%"
"2016-12-15","0.093","0.092","0.094","0.092","776.00K","-1.06%"
"2016-12-14","0.094","0.093","0.096","0.091","1.61M","1.08%"
"2016-12-13","0.093","0.090","0.096","0.090","3.59M","1.09%"
"2016-12-12","0.092","0.096","0.096","0.092","3.41M","-4.17%"
"2016-12-9","0.096","0.097","0.101","0.095","2.01M","0.00%"
"2016-12-8","0.096","0.100","0.100","0.096","1.45M","-5.88%"
"2016-12-7","0.102","0.096","0.103","0.095","4.83M","3.03%"
"2016-12-6","0.099","0.098","0.101","0.097","1.23M","1.02%"
"2016-12-5","0.098","0.103","0.105","0.095","2.99M","-2.97%"
"2016-12-2","0.101","0.098","0.102","0.098","1.86M","3.06%"
"2016-12-1","0.098","0.097","0.098","0.097","808.00K","-2.00%"
"2016-11-30","0.100","0.098","0.100","0.096","2.86M","1.01%"
"2016-11-29","0.099","0.100","0.100","0.099","3.38M","0.00%"
"2016-11-28","0.099","0.102","0.104","0.097","4.52M","-1.00%"
"2016-11-25","0.100","0.101","0.102","0.099","2.57M","-0.99%"
"2016-11-24","0.101","0.102","0.102","0.100","2.08M","-0.98%"
"2016-11-23","0.102","0.103","0.103","0.102","4.22M","-1.92%"
"2016-11-22","0.104","0.105","0.105","0.100","8.38M","2.97%"
"2016-11-21","0.101","0.100","0.103","0.100","5.75M","2.02%"
"2016-11-18","0.099","0.099","0.099","0.097","1.85M","0.00%"
"2016-11-17","0.099","0.098","0.101","0.098","600.00K","-1.98%"
"2016-11-16","0.101","0.100","0.103","0.098","1.47M","3.06%"
"2016-11-15","0.098","0.099","0.101","0.098","34.81M","-2.00%"
"2016-11-14","0.100","0.098","0.102","0.098","4.02M","0.00%"
"2016-11-11","0.100","0.101","0.103","0.100","1.02M","-1.96%"
"2016-11-10","0.102","0.101","0.106","0.101","3.41M","2.00%"
"2016-11-9","0.100","0.104","0.104","0.096","3.03M","-2.91%"
"2016-11-8","0.103","0.104","0.109","0.103","7.58M","-1.90%"
"2016-11-7","0.105","0.103","0.107","0.101","10.98M","3.96%"
"2016-11-4","0.101","0.109","0.112","0.100","35.86M","-8.18%"
"2016-11-3","0.110","0.110","0.113","0.109","5.56M","-0.90%"
"2016-11-2","0.111","0.114","0.116","0.111","6.39M","-4.31%"
"2016-11-1","0.116","0.110","0.119","0.109","25.70M","7.41%"
"2016-10-31","0.108","0.111","0.114","0.107","6.80M","-4.42%"
"2016-10-28","0.113","0.106","0.120","0.106","29.29M","5.61%"
"2016-10-27","0.107","0.106","0.107","0.105","3.78M","0.00%"
"2016-10-26","0.107","0.109","0.109","0.106","4.97M","-1.83%"
"2016-10-25","0.109","0.106","0.111","0.106","7.93M","1.87%"
"2016-10-24","0.107","0.112","0.112","0.106","8.57M","-6.96%"
"2016-10-20","0.115","0.123","0.124","0.112","68.94M","-1.71%"
"2016-10-19","0.117","0.102","0.117","0.102","33.16M","17.00%"
"2016-10-18","0.100","0.103","0.103","0.096","808.00K","-2.91%"
"2016-10-17","0.103","0.102","0.106","0.101","3.37M","-1.90%"
"2016-10-14","0.105","0.103","0.107","0.101","1.70M","1.94%"
"2016-10-13","0.103","0.107","0.107","0.101","4.93M","-3.74%"
"2016-10-12","0.107","0.115","0.115","0.106","6.37M","-4.46%"
"2016-10-11","0.112","0.110","0.117","0.108","23.01M","5.66%"
"2016-10-7","0.106","0.092","0.114","0.092","59.94M","11.58%"
"2016-10-6","0.095","0.096","0.096","0.095","960.05K","-1.04%"
"2016-10-5","0.096","0.097","0.098","0.094","5.92M","-2.04%"
"2016-10-4","0.098","0.095","0.104","0.095","23.67M","6.52%"
"2016-10-3","0.092","0.092","0.094","0.091","1.87M","-2.13%"
"2016-9-30","0.094","0.092","0.096","0.091","3.58M","2.17%"
"2016-9-29","0.092","0.097","0.097","0.092","5.23M","-5.15%"
"2016-9-28","0.097","0.101","0.101","0.094","1.82M","1.04%"
"2016-9-27","0.096","0.096","0.097","0.094","1.35M","0.00%"
"2016-9-26","0.096","0.094","0.099","0.094","4.41M","0.00%"
"2016-9-23","0.096","0.095","0.105","0.092","31.88M","5.49%"
"2016-9-22","0.091","0.092","0.093","0.090","6.43M","-2.15%"
"2016-9-21","0.093","0.094","0.097","0.092","3.72M","-1.06%"
"2016-9-20","0.094","0.090","0.094","0.090","3.43M","3.30%"
"2016-9-19","0.091","0.097","0.105","0.090","32.36M","-9.90%"
"2016-9-15","0.101","0.101","0.101","0.097","1.01M","0.00%"
"2016-9-14","0.101","0.101","0.101","0.101","168.05K","3.06%"
"2016-9-13","0.098","0.103","0.103","0.098","1.36M","-2.97%"
"2016-9-12","0.101","0.098","0.102","0.098","2.01M","0.00%"
"2016-9-9","0.101","0.109","0.112","0.100","13.90M","-8.18%"
"2016-9-8","0.110","0.105","0.112","0.103","18.46M","7.84%"
"2016-9-7","0.102","0.103","0.103","0.099","1.62M","2.00%"
"2016-9-6","0.100","0.102","0.105","0.100","3.64M","0.00%"
"2016-9-5","0.100","0.102","0.106","0.097","2.75M","-1.96%"
"2016-9-2","0.102","0.098","0.103","0.096","11.30M","6.25%"
"2016-9-1","0.096","0.097","0.098","0.094","7.19M","-2.04%"
"2016-8-31","0.098","0.098","0.098","0.096","996.03K","-1.01%"
"2016-8-30","0.099","0.100","0.104","0.098","2.22M","1.02%"
"2016-8-29","0.098","0.095","0.101","0.095","1.46M","-3.92%"
"2016-8-26","0.102","0.100","0.105","0.100","7.38M","2.00%"
"2016-8-25","0.100","0.098","0.100","0.095","1.05M","2.04%"
"2016-8-24","0.098","0.098","0.099","0.096","1.01M","1.03%"
"2016-8-23","0.097","0.094","0.097","0.094","663.00K","2.11%"
"2016-8-22","0.095","0.100","0.100","0.095","1.58M","-2.06%"
"2016-8-19","0.097","0.095","0.100","0.095","4.15M","1.04%"
"2016-8-18","0.096","0.097","0.100","0.096","2.64M","-1.03%"
"2016-8-17","0.097","0.095","0.097","0.094","1.20M","2.11%"
"2016-8-16","0.095","0.098","0.100","0.094","1.76M","-1.04%"
"2016-8-15","0.096","0.097","0.097","0.092","7.83M","-1.03%"
"2016-8-12","0.097","0.099","0.099","0.094","3.98M","-2.02%"
"2016-8-11","0.099","0.100","0.100","0.097","1.84M","-1.00%"
"2016-8-10","0.100","0.103","0.103","0.098","12.07M","-1.96%"
"2016-8-9","0.102","0.108","0.124","0.101","54.80M","3.03%"
"2016-8-8","0.099","0.098","0.099","0.096","1.59M","-1.98%"
"2016-8-5","0.101","0.100","0.101","0.100","784.00K","-1.94%"
"2016-8-4","0.103","0.101","0.104","0.101","1.42M","-0.96%"
"2016-8-3","0.104","0.095","0.104","0.095","824.00K","5.05%"
"2016-8-1","0.099","0.100","0.101","0.093","869.00K","-1.00%"
"2016-7-29","0.100","0.102","0.104","0.098","4.56M","-3.85%"
"2016-7-28","0.104","0.105","0.108","0.102","4.36M","-0.95%"
"2016-7-27","0.105","0.110","0.110","0.103","3.62M","-3.67%"
"2016-7-26","0.109","0.107","0.110","0.107","824.00K","-0.91%"
"2016-7-25","0.110","0.107","0.110","0.107","1.10M","-1.79%"
"2016-7-22","0.112","0.114","0.115","0.109","4.63M","1.82%"
"2016-7-21","0.110","0.118","0.123","0.107","13.78M","-6.78%"
"2016-7-20","0.118","0.103","0.120","0.101","29.49M","14.56%"
"2016-7-19","0.103","0.103","0.104","0.103","608.00K","0.00%"
"2016-7-18","0.103","0.103","0.104","0.101","1.77M","-3.74%"
"2016-7-15","0.107","0.106","0.107","0.106","416.00K","-0.93%"
"2016-7-14","0.108","0.104","0.109","0.100","1.17M","2.86%"
"2016-7-13","0.105","0.107","0.107","0.105","1.23M","-0.94%"
"2016-7-12","0.106","0.102","0.110","0.101","2.83M","2.91%"
"2016-7-11","0.103","0.096","0.112","0.096","3.98M","3.00%"
"2016-7-8","0.100","0.093","0.104","0.093","1.80M","-1.96%"
"2016-7-7","0.102","0.102","0.102","0.102","112.00K","-0.97%"
"2016-7-6","0.103","0.100","0.103","0.100","288.00K","3.00%"
"2016-7-5","0.100","0.102","0.102","0.097","1.23M","-4.76%"
"2016-7-4","0.105","0.098","0.107","0.098","1.22M","5.00%"
"2016-6-30","0.100","0.099","0.100","0.098","1.18M","2.04%"
"2016-6-29","0.098","0.098","0.102","0.096","968.00K","0.00%"
"2016-6-28","0.098","0.100","0.102","0.098","1.82M","-2.00%"
"2016-6-27","0.100","0.093","0.103","0.093","736.00K","2.04%"
"2016-6-24","0.098","0.102","0.103","0.095","3.18M","-6.67%"
"2016-6-23","0.105","0.105","0.105","0.102","393.00K","0.00%"
"2016-6-22","0.105","0.103","0.109","0.101","888.00K","-3.67%"
"2016-6-21","0.109","0.102","0.109","0.098","2.73M","0.93%"
"2016-6-20","0.108","0.108","0.108","0.108","97.00K","0.00%"
"2016-6-17","0.108","0.107","0.109","0.107","152.00K","0.00%"
"2016-6-16","0.108","0.109","0.109","0.100","3.28M","-1.82%"
"2016-6-15","0.110","0.113","0.113","0.108","2.04M","-3.51%"
"2016-6-14","0.114","0.109","0.114","0.108","2.03M","4.59%"
"2016-6-13","0.109","0.109","0.113","0.101","9.34M","-5.22%"
"2016-6-10","0.115","0.121","0.121","0.112","7.84M","-4.96%"
"2016-6-8","0.121","0.117","0.130","0.115","53.72M","8.04%"
"2016-6-7","0.112","0.112","0.116","0.110","1.15M","-1.75%"
"2016-6-6","0.114","0.113","0.114","0.113","563.22K","-0.87%"
"2016-6-3","0.115","0.114","0.116","0.111","592.02K","0.88%"
"2016-6-2","0.114","0.113","0.115","0.111","272.00K","0.88%"
"2016-6-1","0.113","0.111","0.120","0.111","1.46M","3.67%"
"2016-5-31","0.109","0.114","0.114","0.109","1.74M","-4.39%"
"2016-5-30","0.114","0.112","0.115","0.112","2.02M","-1.72%"
"2016-5-27","0.116","0.113","0.116","0.113","621.00K","-0.85%"
"2016-5-26","0.117","0.113","0.123","0.113","1.32M","0.00%"
"2016-5-25","0.117","0.116","0.121","0.115","1.27M","-2.50%"
"2016-5-24","0.120","0.115","0.123","0.115","1.45M","0.00%"
"2016-5-23","0.120","0.113","0.120","0.113","2.94M","1.69%"
"2016-5-20","0.118","0.119","0.119","0.115","696.00K","1.72%"
"2016-5-19","0.116","0.116","0.118","0.115","2.55M","0.00%"
"2016-5-18","0.116","0.117","0.120","0.115","1.65M","-2.52%"
"2016-5-17","0.119","0.118","0.119","0.117","2.31M","-1.65%"
"2016-5-16","0.121","0.119","0.123","0.118","1.10M","1.68%"
"2016-5-13","0.119","0.126","0.128","0.118","6.64M","-6.30%"
"2016-5-12","0.127","0.127","0.127","0.126","280.00K","-2.31%"
"2016-5-11","0.130","0.126","0.132","0.126","2.85M","0.78%"
"2016-5-10","0.129","0.128","0.131","0.127","2.19M","0.78%"
"2016-5-9","0.128","0.131","0.132","0.126","2.82M","-0.78%"
"2016-5-6","0.129","0.128","0.130","0.127","4.34M","-3.01%"
"2016-5-5","0.133","0.128","0.136","0.126","6.65M","3.10%"
"2016-5-4","0.129","0.129","0.132","0.126","3.79M","-0.77%"
"2016-5-3","0.130","0.128","0.134","0.128","1.94M","0.00%"
"2016-4-29","0.130","0.131","0.134","0.129","2.00M","-1.52%"
"2016-4-28","0.132","0.132","0.135","0.130","3.50M","-1.49%"
"2016-4-27","0.134","0.127","0.143","0.127","25.88M","5.51%"
"2016-4-26","0.127","0.126","0.128","0.125","3.11M","-2.31%"
"2016-4-25","0.130","0.127","0.132","0.126","2.69M","1.56%"
"2016-4-22","0.128","0.129","0.132","0.128","8.36M","-2.29%"
"2016-4-21","0.131","0.128","0.132","0.127","9.33M","2.34%"
"2016-4-20","0.128","0.139","0.154","0.123","84.79M","-7.91%"
"2016-4-19","0.139","0.125","0.141","0.125","42.50M","10.32%"
"2016-4-18","0.126","0.126","0.126","0.124","2.94M","0.00%"
"2016-4-15","0.126","0.129","0.129","0.125","3.31M","-1.56%"
"2016-4-14","0.128","0.125","0.128","0.124","5.52M","2.40%"
"2016-4-13","0.125","0.128","0.130","0.123","5.31M","0.00%"
"2016-4-12","0.125","0.119","0.139","0.118","34.22M","5.04%"
"2016-4-11","0.119","0.115","0.122","0.115","2.59M","0.85%"
"2016-4-8","0.118","0.122","0.122","0.116","1.75M","-3.28%"
"2016-4-7","0.122","0.120","0.123","0.117","2.95M","1.67%"
"2016-4-6","0.120","0.118","0.121","0.118","4.61M","0.84%"
"2016-4-5","0.119","0.111","0.123","0.111","4.05M","0.85%"
"2016-4-1","0.118","0.120","0.120","0.115","10.74M","-1.67%"
"2016-3-31","0.120","0.126","0.129","0.114","27.41M","-7.69%"
"2016-3-30","0.130","0.130","0.133","0.128","18.09M","0.00%"
"2016-3-29","0.130","0.130","0.132","0.127","13.35M","3.17%"
"2016-3-24","0.126","0.130","0.130","0.126","7.83M","-3.08%"
"2016-3-23","0.130","0.133","0.135","0.126","33.05M","2.36%"
"2016-3-22","0.127","0.154","0.176","0.126","182.00M","-17.53%"
"2016-3-21","0.154","0.155","0.158","0.151","4.57M","3.36%"
"2016-3-18","0.149","0.158","0.158","0.148","6.55M","-2.61%"
"2016-3-17","0.153","0.158","0.158","0.150","4.75M","0.66%"
"2016-3-16","0.152","0.148","0.156","0.146","5.57M","1.33%"
"2016-3-15","0.150","0.147","0.155","0.147","8.15M","-3.23%"
"2016-3-14","0.155","0.159","0.165","0.149","11.44M","-1.27%"
"2016-3-11","0.157","0.163","0.181","0.157","106.16M","-4.27%"
"2016-3-10","0.164","0.162","0.164","0.156","38.76M","1.23%"
"2016-3-9","0.162","0.149","0.164","0.147","38.67M","6.58%"
"2016-3-8","0.152","0.148","0.153","0.145","10.78M","0.66%"
"2016-3-7","0.151","0.150","0.152","0.146","17.20M","0.00%"
"2016-3-4","0.151","0.152","0.152","0.147","33.20M","-0.66%"
"2016-3-3","0.152","0.135","0.156","0.132","47.73M","12.59%"
"2016-3-2","0.135","0.139","0.141","0.132","10.35M","-2.17%"
"2016-3-1","0.138","0.137","0.139","0.131","11.01M","0.73%"
"2016-2-29","0.137","0.147","0.147","0.137","12.82M","-8.67%"
"2016-2-26","0.150","0.150","0.154","0.145","26.27M","2.04%"
"2016-2-25","0.147","0.165","0.171","0.136","82.62M","-11.98%"
"2016-2-24","0.167","0.172","0.174","0.164","34.10M","-2.34%"
"2016-2-23","0.171","0.165","0.175","0.156","93.76M","4.91%"
"2016-2-22","0.163","0.149","0.193","0.145","332.88M","9.40%"
"2016-2-19","0.149","0.135","0.152","0.135","61.36M","7.97%"
"2016-2-18","0.138","0.143","0.144","0.134","26.97M","-1.43%"
"2016-2-17","0.140","0.137","0.154","0.134","98.43M","1.45%"
"2016-2-16","0.138","0.136","0.142","0.127","40.20M","3.76%"
"2016-2-15","0.133","0.143","0.143","0.131","27.15M","-1.48%"
"2016-2-12","0.135","0.136","0.150","0.132","78.90M","-1.46%"
"2016-2-11","0.137","0.120","0.158","0.104","234.69M","13.22%"
"2016-2-5","0.121","0.147","0.159","0.120","120.47M","-20.39%"
"2016-2-4","0.152","0.168","0.206","0.151","453.06M","-10.59%"
"2016-2-3","0.170","0.107","0.176","0.100","576.48M","53.15%"
"2016-2-2","0.111","0.079","0.117","0.079","172.33M","46.05%"
"2016-2-1","0.076","0.083","0.083","0.076","3.51M","-8.43%"
"2016-1-29","0.083","0.072","0.085","0.071","16.12M","7.79%"
"2016-1-28","0.077","0.076","0.079","0.073","12.07M","-2.53%"
"2016-1-27","0.079","0.083","0.085","0.078","27.47M","-3.66%"
"2016-1-26","0.082","0.087","0.091","0.082","15.39M","-5.75%"
"2016-1-25","0.087","0.083","0.092","0.080","29.96M","7.41%"
"2016-1-22","0.081","0.087","0.088","0.079","18.53M","-2.41%"
"2016-1-21","0.083","0.086","0.095","0.082","28.09M","-5.68%"
"2016-1-20","0.088","0.111","0.111","0.086","78.14M","-22.81%"
"2016-1-19","0.114","0.121","0.126","0.110","28.72M","-6.56%"
"2016-1-18","0.122","0.119","0.125","0.116","12.22M","-0.81%"
"2016-1-15","0.123","0.120","0.126","0.114","21.04M","2.50%"
"2016-1-14","0.120","0.127","0.130","0.112","61.14M","-7.69%"
"2016-1-13","0.130","0.142","0.174","0.129","100.85M","-14.47%"
"2016-1-12","0.152","0.214","0.214","0.149","93.76M","-27.62%"
"2016-1-11","0.210","0.210","0.226","0.206","14.05M","-9.48%"
"2016-1-8","0.232","0.237","0.238","0.225","15.89M","-7.20%"
"2016-1-7","0.250","0.270","0.270","0.230","24.10M","-9.09%"
"2016-1-6","0.275","0.330","0.330","0.255","40.97M","-16.67%"
"2016-1-5","0.330","0.340","0.350","0.325","9.86M","-4.35%"
"2016-1-4","0.345","0.740","0.740","0.330","60.91M","-54.00%"
"2015-12-31","0.750","0.750","0.750","0.730","5.37M","0.00%"
"2015-12-30","0.750","0.730","0.750","0.730","5.58M","0.00%"
"2015-12-29","0.750","0.740","0.750","0.730","8.50M","0.00%"
"2015-12-28","0.750","0.730","0.760","0.720","28.54M","-1.32%"
"2015-12-24","0.760","0.750","0.760","0.730","16.00M","0.00%"
"2015-12-23","0.760","0.750","0.780","0.730","25.84M","1.33%"
"2015-12-22","0.750","0.700","0.750","0.680","18.83M","7.14%"
"2015-12-21","0.700","0.660","0.780","0.650","18.90M","2.94%"
"2015-12-18","0.680","0.620","0.680","0.620","21.78M","4.62%"
"2015-12-17","0.650","0.630","0.650","0.600","12.16M","3.17%"
"2015-12-16","0.630","0.600","0.630","0.580","14.38M","5.00%"
"2015-12-15","0.600","0.580","0.600","0.530","17.80M","3.45%"
"2015-12-14","0.580","0.550","0.580","0.540","9.39M","3.57%"
"2015-12-11","0.560","0.540","0.560","0.520","11.40M","3.70%"
"2015-12-10","0.540","0.510","0.540","0.510","7.70M","1.89%"
"2015-12-9","0.530","0.470","0.550","0.460","7.50M","8.16%"
"2015-12-8","0.490","0.480","0.500","0.420","17.77M","29.29%"
"2015-12-7","0.379","0.291","0.391","0.291","27.56M","30.24%"
"2015-12-4","0.291","0.282","0.294","0.266","5.33M","3.19%"
"2015-12-3","0.282","0.288","0.288","0.273","4.83M","-4.08%"
"2015-12-2","0.294","0.312","0.312","0.282","3.23M","-5.77%"
"2015-12-1","0.312","0.325","0.331","0.306","1.54M","-4.00%"
"2015-11-30","0.325","0.343","0.343","0.306","1.89M","-7.67%"
"2015-11-27","0.352","0.352","0.352","0.337","1.11M","-3.30%"
"2015-11-26","0.364","0.361","0.364","0.352","833.93K","-0.82%"
"2015-11-25","0.367","0.364","0.367","0.358","674.06K","0.82%"
"2015-11-24","0.364","0.361","0.380","0.361","784.95K","0.83%"
"2015-11-23","0.361","0.367","0.367","0.361","20.90K","-4.24%"
"2015-11-20","0.377","0.352","0.377","0.352","329.52K","7.10%"
"2015-11-19","0.352","0.364","0.386","0.352","431.00K","-3.30%"
"2015-11-18","0.364","0.367","0.367","0.358","470.19K","-0.82%"
"2015-11-17","0.367","0.377","0.377","0.367","445.37K","-2.65%"
"2015-11-16","0.377","0.383","0.386","0.367","1.00M","-5.28%"
"2015-11-13","0.398","0.383","0.398","0.380","747.11K","0.00%"
"2015-11-12","0.398","0.392","0.398","0.383","781.03K","0.00%"
"2015-11-11","0.398","0.398","0.423","0.371","13.90M","0.00%"
"2015-11-10","0.398","0.358","0.398","0.352","5.07M","11.17%"
"2015-11-9","0.358","0.355","0.364","0.340","653.03K","0.00%"
"2015-11-6","0.358","0.358","0.364","0.358","373.70K","-2.45%"
"2015-11-5","0.367","0.337","0.371","0.337","2.96M","4.26%"
"2015-11-4","0.352","0.349","0.355","0.337","1.34M","0.86%"
"2015-11-3","0.349","0.374","0.374","0.334","796.70K","-0.85%"
"2015-11-2","0.352","0.358","0.377","0.343","681.77K","-0.85%"
"2015-10-30","0.355","0.361","0.364","0.352","760.35K","-1.66%"
"2015-10-29","0.361","0.358","0.367","0.358","653.64K","0.00%"
"2015-10-28","0.361","0.374","0.377","0.358","1.30M","-1.63%"
"2015-10-27","0.367","0.389","0.389","0.355","926.00K","-3.42%"
"2015-10-26","0.380","0.398","0.398","0.377","948.21K","0.80%"
"2015-10-23","0.377","0.383","0.383","0.367","1.13M","0.00%"
"2015-10-22","0.377","0.374","0.395","0.374","1.15M","-1.57%"
"2015-10-20","0.383","0.361","0.398","0.358","1.54M","6.98%"
"2015-10-19","0.358","0.361","0.383","0.355","1.99M","-3.50%"
"2015-10-16","0.371","0.377","0.386","0.367","1.04M","-1.59%"
"2015-10-15","0.377","0.407","0.407","0.364","7.23M","-2.33%"
"2015-10-14","0.386","0.337","0.416","0.337","21.01M","18.77%"
"2015-10-13","0.325","0.349","0.349","0.322","752.30K","-7.67%"
"2015-10-12","0.352","0.364","0.364","0.343","1.72M","-4.09%"
"2015-10-9","0.367","0.371","0.377","0.355","2.34M","-3.42%"
"2015-10-8","0.380","0.377","0.383","0.355","1.54M","-2.31%"
"2015-10-7","0.389","0.355","0.389","0.352","2.89M","7.76%"
"2015-10-6","0.361","0.367","0.367","0.337","1.65M","2.56%"
"2015-10-5","0.352","0.331","0.386","0.322","2.68M","8.31%"
"2015-10-2","0.325","0.328","0.328","0.300","5.82M","0.00%"
"2015-9-30","0.325","0.343","0.343","0.325","1.23M","-5.25%"
"2015-9-29","0.343","0.367","0.367","0.312","2.25M","-3.38%"
"2015-9-25","0.355","0.355","0.371","0.343","2.99M","-1.66%"
"2015-9-24","0.361","0.380","0.398","0.361","1.70M","-5.00%"
"2015-9-23","0.380","0.386","0.386","0.361","3.00M","-3.06%"
"2015-9-22","0.392","0.410","0.410","0.386","2.28M","-2.24%"
"2015-9-21","0.401","0.401","0.453","0.386","3.23M","-2.20%"
"2015-9-18","0.410","0.423","0.444","0.395","10.14M","-4.43%"
"2015-9-17","0.429","0.582","0.582","0.423","22.02M","-38.54%"
"2015-9-16","0.698","0.695","0.720","0.680","924.70K","4.49%"
"2015-9-15","0.668","0.674","0.692","0.668","1.99M","-3.47%"
"2015-9-14","0.692","0.661","0.698","0.658","877.68K","3.59%"
"2015-9-11","0.668","0.658","0.708","0.643","2.44M","4.87%"
"2015-9-10","0.637","0.625","0.649","0.622","666.10K","1.92%"
"2015-9-9","0.625","0.671","0.671","0.616","3.89M","-1.42%"
"2015-9-8","0.634","0.610","0.637","0.610","1.51M","6.73%"
"2015-9-7","0.594","0.625","0.625","0.585","1.50M","-3.10%"
"2015-9-4","0.613","0.610","0.643","0.579","986.74K","-0.49%"
"2015-9-2","0.616","0.628","0.628","0.560","1.39M","1.65%"
"2015-9-1","0.606","0.643","0.643","0.600","2.85M","-1.14%"
"2015-8-31","0.613","0.637","0.686","0.588","423.17K","-5.55%"
"2015-8-28","0.649","0.698","0.698","0.649","625.61K","0.93%"
"2015-8-27","0.643","0.622","0.671","0.597","2.30M","7.71%"
"2015-8-26","0.597","0.597","0.643","0.591","1.12M","1.53%"
"2015-8-25","0.588","0.576","0.634","0.567","2.49M","2.08%"
"2015-8-24","0.576","0.613","0.613","0.576","2.54M","-14.54%"
"2015-8-21","0.674","0.720","0.720","0.643","1.41M","-8.30%"
"2015-8-20","0.735","0.766","0.766","0.720","1.82M","-5.89%"
"2015-8-19","0.781","0.781","0.781","0.744","737.54K","0.00%"
"2015-8-18","0.781","0.827","0.827","0.781","3.73M","-7.24%"
"2015-8-17","0.842","0.827","0.842","0.781","1.01M","1.81%"
"2015-8-14","0.827","0.842","0.858","0.812","1.21M","0.00%"
"2015-8-13","0.827","0.888","0.888","0.796","1.99M","-1.78%"
"2015-8-12","0.842","0.842","0.903","0.842","2.07M","-5.18%"
"2015-8-11","0.888","0.934","0.965","0.888","1.25M","-3.37%"
"2015-8-10","0.919","0.919","0.980","0.873","2.58M","0.00%"
"2015-8-7","0.919","0.827","0.934","0.827","2.41M","7.11%"
"2015-8-6","0.858","0.873","0.873","0.842","676.54K","-1.72%"
"2015-8-5","0.873","0.903","0.903","0.873","197.22K","-1.69%"
"2015-8-4","0.888","0.873","0.903","0.842","1.16M","1.72%"
"2015-8-3","0.873","0.888","0.903","0.842","1.10M","-3.32%"
"2015-7-31","0.903","0.949","0.949","0.888","1.34M","-1.74%"
"2015-7-30","0.919","0.934","0.949","0.903","1.42M","-3.16%"
"2015-7-29","0.949","0.949","0.980","0.934","903.80K","0.00%"
"2015-7-28","0.949","0.919","0.995","0.888","4.69M","0.00%"
"2015-7-27","0.949","1.072","1.072","0.903","12.76M","-10.22%"
"2015-7-24","1.057","0.995","1.118","0.995","16.37M","4.55%"
"2015-7-23","1.011","0.980","1.026","0.980","15.69M","0.00%"
"2015-7-22","1.011","1.011","1.011","0.965","1.17M","0.00%"
"2015-7-21","1.011","0.995","1.041","0.980","2.15M","0.00%"
"2015-7-20","1.011","1.072","1.072","0.980","2.29M","-5.69%"
"2015-7-17","1.072","1.041","1.087","1.041","2.07M","2.98%"
"2015-7-16","1.041","1.103","1.133","1.026","4.60M","-5.62%"
"2015-7-15","1.103","1.041","1.103","0.980","5.67M","7.50%"
"2015-7-14","1.026","1.011","1.133","0.995","8.08M","3.12%"
"2015-7-13","0.995","0.919","1.026","0.903","5.79M","10.19%"
"2015-7-10","0.903","0.980","1.087","0.888","11.67M","-1.74%"
"2015-7-9","0.919","0.674","0.934","0.674","16.15M","40.31%"
"2015-7-8","0.655","0.613","0.781","0.459","8.48M","1.87%"
"2015-7-7","0.643","0.934","0.934","0.613","9.41M","-25.06%"
"2015-7-6","0.858","1.225","1.240","0.766","13.70M","-27.23%"
"2015-7-3","1.179","1.409","1.409","1.133","8.31M","-16.32%"
"2015-7-2","1.409","1.531","1.531","1.393","6.14M","-7.06%"
"2015-6-30","1.516","1.501","1.531","1.409","3.17M","1.00%"
"2015-6-29","1.501","1.654","1.715","1.439","23.55M","-7.52%"
"2015-6-26","1.623","1.562","1.684","1.516","38.31M","3.91%"
"2015-6-25","1.562","1.654","1.684","1.531","21.27M","-3.76%"
"2015-6-24","1.623","1.531","1.684","1.485","33.53M","6.01%"
"2015-6-23","1.531","1.424","1.562","1.378","21.59M","9.91%"
"2015-6-22","1.393","1.470","1.470","1.348","4.35M","-3.20%"
